FabGuard-V19.02.00
EXPORTED BIN DATA
Run Path and Name: c:\Inficon\data\009-13-2026\scaleupCCU2026, Position 1, RGA MPH 100 70252106, 009-13-2026 20'23'55.isi
SensorID:  RGA MPH 100 70252106
7 Bins 
50694 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure	28_amu_(Nitrogen)	44_amu_(CO2)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Relay_1_(DO_0)
3373.243	1789305608.775	09/13/2026_21:20:08.775	1	2	5.313873771e-05	6.418324539e-09	9.48576287e-12	1	1	0
3373.323	1789305608.855	09/13/2026_21:20:08.855	1	2	5.313631118e-05	6.420302068e-09	9.460794995e-12	1	1	0
3373.403	1789305608.935	09/13/2026_21:20:08.935	1	2	5.309100379e-05	6.448519052e-09	9.519422577e-12	1	1	0
3373.483	1789305609.015	09/13/2026_21:20:09.015	1	2	5.296047311e-05	6.43933884e-09	9.509728074e-12	1	1	0
3373.563	1789305609.095	09/13/2026_21:20:09.095	1	2	5.286686792e-05	6.460047608e-09	9.459768038e-12	1	1	0
3373.642	1789305609.174	09/13/2026_21:20:09.174	1	2	5.277245145e-05	6.431976729e-09	9.468761712e-12	1	1	0
3373.722	1789305609.254	09/13/2026_21:20:09.254	1	2	5.272120325e-05	6.398053642e-09	9.513004967e-12	1	1	0
3373.802	1789305609.334	09/13/2026_21:20:09.334	1	2	5.277356104e-05	6.408408471e-09	9.390360885e-12	1	1	0
3373.882	1789305609.414	09/13/2026_21:20:09.414	1	2	5.281640188e-05	6.476987835e-09	9.405812067e-12	1	1	0
3373.962	1789305609.494	09/13/2026_21:20:09.494	1	2	5.286599117e-05	6.42350706e-09	9.409554733e-12	1	1	0
3374.041	1789305609.573	09/13/2026_21:20:09.573	1	2	5.291280468e-05	6.439529354e-09	9.440817919e-12	1	1	0
3374.121	1789305609.653	09/13/2026_21:20:09.653	1	2	5.287158638e-05	6.44883702e-09	9.411479408e-12	1	1	0
3374.201	1789305609.733	09/13/2026_21:20:09.733	1	2	5.282914935e-05	6.452971046e-09	9.408046391e-12	1	1	0
3374.281	1789305609.813	09/13/2026_21:20:09.813	1	2	5.279413381e-05	6.398187313e-09	9.46334764e-12	1	1	0
3374.361	1789305609.893	09/13/2026_21:20:09.893	1	2	5.27749653e-05	6.393957808e-09	9.374589646e-12	1	1	0
3374.44	1789305609.972	09/13/2026_21:20:09.972	1	2	5.273942224e-05	6.460200375e-09	9.399484663e-12	1	1	0
3374.52	1789305610.052	09/13/2026_21:20:10.052	1	2	5.275561853e-05	6.414645704e-09	9.471199866e-12	1	1	0
3374.6	1789305610.132	09/13/2026_21:20:10.132	1	2	5.274579235e-05	6.400521446e-09	9.44504891e-12	1	1	0
3374.68	1789305610.212	09/13/2026_21:20:10.212	1	2	5.283709834e-05	6.436304378e-09	9.394061917e-12	1	1	0
3374.76	1789305610.292	09/13/2026_21:20:10.292	1	2	5.292394053e-05	6.45953202e-09	9.359896538e-12	1	1	0
3374.839	1789305610.371	09/13/2026_21:20:10.371	1	2	5.2988893e-05	6.446235101e-09	9.462898347e-12	1	1	0
3374.919	1789305610.451	09/13/2026_21:20:10.451	1	2	5.303846774e-05	6.4226513e-09	9.412636469e-12	1	1	0
3374.999	1789305610.531	09/13/2026_21:20:10.531	1	2	5.310024426e-05	6.463422686e-09	9.383657046e-12	1	1	0
3375.079	1789305610.611	09/13/2026_21:20:10.611	1	2	5.312257781e-05	6.462765434e-09	9.372363996e-12	1	1	0
3375.159	1789305610.691	09/13/2026_21:20:10.691	1	2	5.314579539e-05	6.436396305e-09	9.438852477e-12	1	1	0
3375.238	1789305610.770	09/13/2026_21:20:10.770	1	2	5.31685946e-05	6.445506795e-09	9.386592198e-12	1	1	0
3375.318	1789305610.850	09/13/2026_21:20:10.850	1	2	5.317692558e-05	6.446266632e-09	9.4259444e-12	1	1	0
3375.398	1789305610.930	09/13/2026_21:20:10.930	1	2	5.315873932e-05	6.424111909e-09	9.464717204e-12	1	1	0
3375.478	1789305611.010	09/13/2026_21:20:11.010	1	2	5.31783553e-05	6.423430232e-09	9.492171806e-12	1	1	0
3375.558	1789305611.090	09/13/2026_21:20:11.090	1	2	5.31875703e-05	6.474918379e-09	9.448661471e-12	1	1	0
3375.637	1789305611.169	09/13/2026_21:20:11.169	1	2	5.319139746e-05	6.458004798e-09	9.459710792e-12	1	1	0
3375.717	1789305611.249	09/13/2026_21:20:11.249	1	2	5.320420314e-05	6.416819964e-09	9.502176823e-12	1	1	0
3375.797	1789305611.329	09/13/2026_21:20:11.329	1	2	5.320949276e-05	6.450644019e-09	9.412669429e-12	1	1	0
3375.877	1789305611.409	09/13/2026_21:20:11.409	1	2	5.320804485e-05	6.445189715e-09	9.396679615e-12	1	1	0
3375.957	1789305611.489	09/13/2026_21:20:11.489	1	2	5.319146294e-05	6.447277823e-09	9.48323451e-12	1	1	0
3376.036	1789305611.568	09/13/2026_21:20:11.568	1	2	5.320676792e-05	6.424845544e-09	9.453994879e-12	1	1	0
3376.116	1789305611.648	09/13/2026_21:20:11.648	1	2	5.320257333e-05	6.426870147e-09	9.410744753e-12	1	1	0
3376.196	1789305611.728	09/13/2026_21:20:11.728	1	2	5.318507829e-05	6.455174617e-09	9.344379437e-12	1	1	0
3376.276	1789305611.808	09/13/2026_21:20:11.808	1	2	5.31879341e-05	6.427794297e-09	9.420465276e-12	1	1	0
3376.356	1789305611.888	09/13/2026_21:20:11.888	1	2	5.32058184e-05	6.433576338e-09	9.356014227e-12	1	1	0
3376.435	1789305611.967	09/13/2026_21:20:11.967	1	2	5.317811519e-05	6.45322773e-09	9.341982049e-12	1	1	0
3376.515	1789305612.047	09/13/2026_21:20:12.047	1	2	5.319889169e-05	6.446697842e-09	9.345888646e-12	1	1	0
3376.595	1789305612.127	09/13/2026_21:20:12.127	1	2	5.313133806e-05	6.426333687e-09	9.385655447e-12	1	1	0
3376.675	1789305612.207	09/13/2026_21:20:12.207	1	2	5.30491925e-05	6.434974775e-09	9.32508671e-12	1	1	0
3376.755	1789305612.287	09/13/2026_21:20:12.287	1	2	5.307581523e-05	6.47947207e-09	9.318351646e-12	1	1	0
3376.834	1789305612.366	09/13/2026_21:20:12.366	1	2	5.30640973e-05	6.410129316e-09	9.413403217e-12	1	1	0
3376.914	1789305612.446	09/13/2026_21:20:12.446	1	2	5.299613258e-05	6.40818465e-09	9.318001232e-12	1	1	0
3376.994	1789305612.526	09/13/2026_21:20:12.526	1	2	5.292341302e-05	6.44733289e-09	9.329963017e-12	1	1	0
3377.074	1789305612.606	09/13/2026_21:20:12.606	1	2	5.286438318e-05	6.407794739e-09	9.351645326e-12	1	1	0
3377.154	1789305612.686	09/13/2026_21:20:12.686	1	2	5.281461199e-05	6.435432631e-09	9.377175252e-12	1	1	0
3377.233	1789305612.765	09/13/2026_21:20:12.765	1	2	5.280075129e-05	6.433649169e-09	9.338810107e-12	1	1	0
3377.313	1789305612.845	09/13/2026_21:20:12.845	1	2	5.269845133e-05	6.45265219e-09	9.355786978e-12	1	1	0
3377.393	1789305612.925	09/13/2026_21:20:12.925	1	2	5.27785669e-05	6.42738307e-09	9.421108858e-12	1	1	0
3377.473	1789305613.005	09/13/2026_21:20:13.005	1	2	5.28390774e-05	6.408194864e-09	9.384129758e-12	1	1	0
3377.553	1789305613.085	09/13/2026_21:20:13.085	1	2	5.294668881e-05	6.456164492e-09	9.349133447e-12	1	1	0
3377.632	1789305613.164	09/13/2026_21:20:13.164	1	2	5.299849363e-05	6.447197443e-09	9.338516072e-12	1	1	0
3377.712	1789305613.244	09/13/2026_21:20:13.244	1	2	5.303293074e-05	6.439943245e-09	9.42514556e-12	1	1	0
3377.792	1789305613.324	09/13/2026_21:20:13.324	1	2	5.308277105e-05	6.409884623e-09	9.333893033e-12	1	1	0
3377.872	1789305613.404	09/13/2026_21:20:13.404	1	2	5.310285997e-05	6.411486009e-09	9.314739952e-12	1	1	0
3377.952	1789305613.484	09/13/2026_21:20:13.484	1	2	5.311281711e-05	6.424778043e-09	9.374516788e-12	1	1	0
3378.031	1789305613.563	09/13/2026_21:20:13.563	1	2	5.315217277e-05	6.416013942e-09	9.388550701e-12	1	1	0
3378.111	1789305613.643	09/13/2026_21:20:13.643	1	2	5.31779333e-05	6.43700826e-09	9.372226085e-12	1	1	0
3378.191	1789305613.723	09/13/2026_21:20:13.723	1	2	5.319691263e-05	6.433401367e-09	9.387726707e-12	1	1	0
3378.271	1789305613.803	09/13/2026_21:20:13.803	1	2	5.321276694e-05	6.431285282e-09	9.421231156e-12	1	1	0
3378.351	1789305613.883	09/13/2026_21:20:13.883	1	2	5.322303696e-05	6.424611065e-09	9.349336409e-12	1	1	0
3378.43	1789305613.962	09/13/2026_21:20:13.962	1	2	5.320625496e-05	6.454667023e-09	9.370512179e-12	1	1	0
3378.51	1789305614.042	09/13/2026_21:20:14.042	1	2	5.321890058e-05	6.432970601e-09	9.430510192e-12	1	1	0
3378.59	1789305614.122	09/13/2026_21:20:14.122	1	2	5.32281083e-05	6.424893506e-09	9.418148553e-12	1	1	0
3378.67	1789305614.202	09/13/2026_21:20:14.202	1	2	5.325548045e-05	6.445645795e-09	9.415010438e-12	1	1	0
3378.75	1789305614.282	09/13/2026_21:20:14.282	1	2	5.327806866e-05	6.43054765e-09	9.35798921e-12	1	1	0
3378.829	1789305614.361	09/13/2026_21:20:14.361	1	2	5.328305997e-05	6.411289721e-09	9.449681489e-12	1	1	0
3378.909	1789305614.441	09/13/2026_21:20:14.441	1	2	5.331306238e-05	6.437581579e-09	9.383575514e-12	1	1	0
3378.989	1789305614.521	09/13/2026_21:20:14.521	1	2	5.332166256e-05	6.457183233e-09	9.37662014e-12	1	1	0
3379.069	1789305614.601	09/13/2026_21:20:14.601	1	2	5.315532326e-05	6.453817925e-09	9.406741011e-12	1	1	0
3379.149	1789305614.681	09/13/2026_21:20:14.681	1	2	5.305058221e-05	6.438961808e-09	9.430045286e-12	1	1	0
3379.228	1789305614.760	09/13/2026_21:20:14.760	1	2	5.298008182e-05	6.45439302e-09	9.359016166e-12	1	1	0
3379.308	1789305614.840	09/13/2026_21:20:14.840	1	2	5.295205847e-05	6.463892532e-09	9.344713371e-12	1	1	0
3379.388	1789305614.920	09/13/2026_21:20:14.920	1	2	5.296710151e-05	6.428333421e-09	9.425039742e-12	1	1	0
3379.468	1789305615.000	09/13/2026_21:20:15.000	1	2	5.304033766e-05	6.440942002e-09	9.326235964e-12	1	1	0
3379.548	1789305615.080	09/13/2026_21:20:15.080	1	2	5.307826359e-05	6.474461856e-09	9.3618455e-12	1	1	0
3379.627	1789305615.159	09/13/2026_21:20:15.159	1	2	5.306032836e-05	6.429006216e-09	9.377223824e-12	1	1	0
3379.707	1789305615.239	09/13/2026_21:20:15.239	1	2	5.303401849e-05	6.391796425e-09	9.371115862e-12	1	1	0
3379.787	1789305615.319	09/13/2026_21:20:15.319	1	2	5.298584438e-05	6.432149036e-09	9.348122103e-12	1	1	0
3379.867	1789305615.399	09/13/2026_21:20:15.399	1	2	5.294988659e-05	6.439345945e-09	9.352476259e-12	1	1	0
3379.947	1789305615.479	09/13/2026_21:20:15.479	1	2	5.291739217e-05	6.389279328e-09	9.426287008e-12	1	1	0
3380.026	1789305615.558	09/13/2026_21:20:15.558	1	2	5.289852925e-05	6.424758503e-09	9.340807641e-12	1	1	0
3380.106	1789305615.638	09/13/2026_21:20:15.638	1	2	5.286993473e-05	6.438339195e-09	9.373220082e-12	1	1	0
3380.186	1789305615.718	09/13/2026_21:20:15.718	1	2	5.284102735e-05	6.450342482e-09	9.360508028e-12	1	1	0
3380.266	1789305615.798	09/13/2026_21:20:15.798	1	2	5.283478094e-05	6.407086417e-09	9.397943361e-12	1	1	0
3380.346	1789305615.878	09/13/2026_21:20:15.878	1	2	5.281854828e-05	6.422130383e-09	9.339144041e-12	1	1	0
3380.425	1789305615.957	09/13/2026_21:20:15.957	1	2	5.274511932e-05	6.422748111e-09	9.328420848e-12	1	1	0
3380.505	1789305616.037	09/13/2026_21:20:16.037	1	2	5.270724796e-05	6.402725905e-09	9.409953719e-12	1	1	0
3380.585	1789305616.117	09/13/2026_21:20:16.117	1	2	5.27407683e-05	6.437970601e-09	9.360246953e-12	1	1	0
3380.665	1789305616.197	09/13/2026_21:20:16.197	1	2	5.286297528e-05	6.469581759e-09	9.322338908e-12	1	1	0
3380.745	1789305616.277	09/13/2026_21:20:16.277	1	2	5.295395022e-05	6.432062882e-09	9.400283503e-12	1	1	0
3380.824	1789305616.356	09/13/2026_21:20:16.356	1	2	5.304529259e-05	6.416930542e-09	9.419551944e-12	1	1	0
3380.904	1789305616.436	09/13/2026_21:20:16.436	1	2	5.310576671e-05	6.433679811e-09	9.3322702e-12	1	1	0
3380.984	1789305616.516	09/13/2026_21:20:16.516	1	2	5.314777445e-05	6.440587619e-09	9.32814416e-12	1	1	0
3381.064	1789305616.596	09/13/2026_21:20:16.596	1	2	5.316772513e-05	6.442348433e-09	9.364128396e-12	1	1	0
3381.144	1789305616.676	09/13/2026_21:20:16.676	1	2	5.320885612e-05	6.413495512e-09	9.318954462e-12	1	1	0
3381.223	1789305616.755	09/13/2026_21:20:16.755	1	2	5.322274592e-05	6.456850166e-09	9.296596479e-12	1	1	0
3381.303	1789305616.835	09/13/2026_21:20:16.835	1	2	5.322884317e-05	6.455371793e-09	9.277882282e-12	1	1	0
3381.383	1789305616.915	09/13/2026_21:20:16.915	1	2	5.323206642e-05	6.416121412e-09	9.340930807e-12	1	1	0
3381.463	1789305616.995	09/13/2026_21:20:16.995	1	2	5.324059384e-05	6.424420107e-09	9.240105209e-12	1	1	0
3381.543	1789305617.075	09/13/2026_21:20:17.075	1	2	5.323333608e-05	6.405114217e-09	9.286925395e-12	1	1	0
3381.622	1789305617.154	09/13/2026_21:20:17.154	1	2	5.323736332e-05	6.425695087e-09	9.312489148e-12	1	1	0
3381.702	1789305617.234	09/13/2026_21:20:17.234	1	2	5.325743041e-05	6.411504216e-09	9.320870464e-12	1	1	0
3381.782	1789305617.314	09/13/2026_21:20:17.314	1	2	5.314755617e-05	6.44885878e-09	9.282938133e-12	1	1	0
3381.862	1789305617.394	09/13/2026_21:20:17.394	1	2	5.302518548e-05	6.453036772e-09	9.256389058e-12	1	1	0
3381.942	1789305617.474	09/13/2026_21:20:17.474	1	2	5.293761569e-05	6.42767084e-09	9.365791996e-12	1	1	0
3382.021	1789305617.553	09/13/2026_21:20:17.553	1	2	5.288842658e-05	6.411121412e-09	9.31761699e-12	1	1	0
3382.101	1789305617.633	09/13/2026_21:20:17.633	1	2	5.285642692e-05	6.462437252e-09	9.314959394e-12	1	1	0
3382.181	1789305617.713	09/13/2026_21:20:17.713	1	2	5.293489812e-05	6.428379606e-09	9.340399981e-12	1	1	0
3382.261	1789305617.793	09/13/2026_21:20:17.793	1	2	5.29943718e-05	6.437485212e-09	9.352843153e-12	1	1	0
3382.341	1789305617.873	09/13/2026_21:20:17.873	1	2	5.303970465e-05	6.443534151e-09	9.258370112e-12	1	1	0
3382.42	1789305617.952	09/13/2026_21:20:17.952	1	2	5.30184152e-05	6.436226663e-09	9.273895887e-12	1	1	0
3382.5	1789305618.032	09/13/2026_21:20:18.032	1	2	5.301726196e-05	6.433043875e-09	9.295211302e-12	1	1	0
3382.58	1789305618.112	09/13/2026_21:20:18.112	1	2	5.298800897e-05	6.393665153e-09	9.303601292e-12	1	1	0
3382.66	1789305618.192	09/13/2026_21:20:18.192	1	2	5.294390576e-05	6.452463897e-09	9.286484776e-12	1	1	0
3382.74	1789305618.272	09/13/2026_21:20:18.272	1	2	5.291559501e-05	6.435783906e-09	9.302622908e-12	1	1	0
3382.819	1789305618.351	09/13/2026_21:20:18.351	1	2	5.289815817e-05	6.400543651e-09	9.34478623e-12	1	1	0
3382.899	1789305618.431	09/13/2026_21:20:18.431	1	2	5.287992099e-05	6.436290167e-09	9.238409517e-12	1	1	0
3382.979	1789305618.511	09/13/2026_21:20:18.511	1	2	5.285191219e-05	6.497630434e-09	9.232064765e-12	1	1	0
3383.059	1789305618.591	09/13/2026_21:20:18.591	1	2	5.284380313e-05	6.37975317e-09	9.282351797e-12	1	1	0
3383.139	1789305618.671	09/13/2026_21:20:18.671	1	2	5.283272912e-05	6.412670395e-09	9.238302831e-12	1	1	0
3383.218	1789305618.750	09/13/2026_21:20:18.750	1	2	5.277148739e-05	6.462680613e-09	9.217925902e-12	1	1	0
3383.298	1789305618.830	09/13/2026_21:20:18.830	1	2	5.27352131e-05	6.434496047e-09	9.217428036e-12	1	1	0
3383.378	1789305618.910	09/13/2026_21:20:18.910	1	2	5.275216972e-05	6.448172218e-09	9.255116638e-12	1	1	0
3383.458	1789305618.990	09/13/2026_21:20:18.990	1	2	5.285272346e-05	6.436811528e-09	9.254700305e-12	1	1	0
3383.538	1789305619.070	09/13/2026_21:20:19.070	1	2	5.294170478e-05	6.437252509e-09	9.238384363e-12	1	1	0
3383.617	1789305619.149	09/13/2026_21:20:19.149	1	2	5.302704085e-05	6.422552712e-09	9.342266544e-12	1	1	0
3383.697	1789305619.229	09/13/2026_21:20:19.229	1	2	5.310073539e-05	6.429718091e-09	9.318596242e-12	1	1	0
3383.777	1789305619.309	09/13/2026_21:20:19.309	1	2	5.31700498e-05	6.429718535e-09	9.288385165e-12	1	1	0
3383.857	1789305619.389	09/13/2026_21:20:19.389	1	2	5.321668868e-05	6.444202949e-09	9.275143154e-12	1	1	0
3383.937	1789305619.469	09/13/2026_21:20:19.469	1	2	5.32679951e-05	6.400130648e-09	9.296718777e-12	1	1	0
3384.016	1789305619.548	09/13/2026_21:20:19.548	1	2	5.329526903e-05	6.437072653e-09	9.275550814e-12	1	1	0
3384.096	1789305619.628	09/13/2026_21:20:19.628	1	2	5.331329157e-05	6.44376863e-09	9.252514553e-12	1	1	0
3384.176	1789305619.708	09/13/2026_21:20:19.708	1	2	5.329782289e-05	6.455818102e-09	9.287864748e-12	1	1	0
3384.256	1789305619.788	09/13/2026_21:20:19.788	1	2	5.331512511e-05	6.440924682e-09	9.277100789e-12	1	1	0
3384.336	1789305619.868	09/13/2026_21:20:19.868	1	2	5.330818385e-05	6.415796783e-09	9.237822313e-12	1	1	0
3384.415	1789305619.947	09/13/2026_21:20:19.947	1	2	5.3296033e-05	6.449948131e-09	9.224285398e-12	1	1	0
3384.495	1789305620.027	09/13/2026_21:20:20.027	1	2	5.329909618e-05	6.432920419e-09	9.315587364e-12	1	1	0
3384.575	1789305620.107	09/13/2026_21:20:20.107	1	2	5.332760338e-05	6.400209696e-09	9.249506543e-12	1	1	0
3384.655	1789305620.187	09/13/2026_21:20:20.187	1	2	5.333883018e-05	6.425215915e-09	9.22108917e-12	1	1	0
3384.735	1789305620.267	09/13/2026_21:20:20.267	1	2	5.335829337e-05	6.396022378e-09	9.196864624e-12	1	1	0
3384.814	1789305620.346	09/13/2026_21:20:20.346	1	2	5.335535388e-05	6.410230124e-09	9.243473174e-12	1	1	0
3384.894	1789305620.426	09/13/2026_21:20:20.426	1	2	5.334951129e-05	6.417590459e-09	9.236892501e-12	1	1	0
3384.974	1789305620.506	09/13/2026_21:20:20.506	1	2	5.333221998e-05	6.440514788e-09	9.230188662e-12	1	1	0
3385.054	1789305620.586	09/13/2026_21:20:20.586	1	2	5.332610453e-05	6.407747222e-09	9.25930773e-12	1	1	0
3385.134	1789305620.666	09/13/2026_21:20:20.666	1	2	5.333462832e-05	6.440081801e-09	9.204528632e-12	1	1	0
3385.213	1789305620.745	09/13/2026_21:20:20.745	1	2	5.330393105e-05	6.43432152e-09	9.197189885e-12	1	1	0
3385.293	1789305620.825	09/13/2026_21:20:20.825	1	2	5.328957559e-05	6.412913756e-09	9.236835255e-12	1	1	0
3385.373	1789305620.905	09/13/2026_21:20:20.905	1	2	5.322515426e-05	6.399535124e-09	9.235905443e-12	1	1	0
3385.453	1789305620.985	09/13/2026_21:20:20.985	1	2	5.314797818e-05	6.451230217e-09	9.25319283e-12	1	1	0
3385.533	1789305621.065	09/13/2026_21:20:21.065	1	2	5.304805381e-05	6.453555912e-09	9.253950037e-12	1	1	0
3385.612	1789305621.144	09/13/2026_21:20:21.144	1	2	5.298681208e-05	6.417581577e-09	9.321147153e-12	1	1	0
3385.692	1789305621.224	09/13/2026_21:20:21.224	1	2	5.304236402e-05	6.425417975e-09	9.26380847e-12	1	1	0
3385.772	1789305621.304	09/13/2026_21:20:21.304	1	2	5.307501851e-05	6.461814639e-09	9.271670237e-12	1	1	0
3385.852	1789305621.384	09/13/2026_21:20:21.384	1	2	5.31199621e-05	6.436243982e-09	9.277148494e-12	1	1	0
3385.932	1789305621.464	09/13/2026_21:20:21.464	1	2	5.3135911e-05	6.409478726e-09	9.287928933e-12	1	1	0
3386.011	1789305621.543	09/13/2026_21:20:21.543	1	2	5.314482405e-05	6.434274891e-09	9.222687718e-12	1	1	0
3386.091	1789305621.623	09/13/2026_21:20:21.623	1	2	5.306786625e-05	6.422919085e-09	9.222777923e-12	1	1	0
3386.171	1789305621.703	09/13/2026_21:20:21.703	1	2	5.302371937e-05	6.397379515e-09	9.226032265e-12	1	1	0
3386.251	1789305621.783	09/13/2026_21:20:21.783	1	2	5.297591269e-05	6.391012164e-09	9.240431337e-12	1	1	0
3386.331	1789305621.863	09/13/2026_21:20:21.863	1	2	5.293313734e-05	6.438653166e-09	9.204520826e-12	1	1	0
3386.41	1789305621.942	09/13/2026_21:20:21.942	1	2	5.292915739e-05	6.430683541e-09	9.229218952e-12	1	1	0
3386.49	1789305622.022	09/13/2026_21:20:22.022	1	2	5.291325942e-05	6.413667819e-09	9.26424909e-12	1	1	0
3386.57	1789305622.102	09/13/2026_21:20:22.102	1	2	5.294100629e-05	6.422638421e-09	9.20259615e-12	1	1	0
3386.65	1789305622.182	09/13/2026_21:20:22.182	1	2	5.30031466e-05	6.43130349e-09	9.215430502e-12	1	1	0
3386.73	1789305622.262	09/13/2026_21:20:22.262	1	2	5.30872494e-05	6.420719068e-09	9.250721716e-12	1	1	0
3386.809	1789305622.341	09/13/2026_21:20:22.341	1	2	5.31537662e-05	6.41378195e-09	9.259046654e-12	1	1	0
3386.889	1789305622.421	09/13/2026_21:20:22.421	1	2	5.320479613e-05	6.435538769e-09	9.208850696e-12	1	1	0
3386.969	1789305622.501	09/13/2026_21:20:22.501	1	2	5.32070153e-05	6.416968734e-09	9.21495779e-12	1	1	0
3387.049	1789305622.581	09/13/2026_21:20:22.581	1	2	5.320958735e-05	6.398462649e-09	9.247501202e-12	1	1	0
3387.129	1789305622.661	09/13/2026_21:20:22.661	1	2	5.322250217e-05	6.41614939e-09	9.158548052e-12	1	1	0
3387.208	1789305622.740	09/13/2026_21:20:22.740	1	2	5.321940625e-05	6.45986642e-09	9.205638855e-12	1	1	0
3387.288	1789305622.820	09/13/2026_21:20:22.820	1	2	5.321631033e-05	6.411382536e-09	9.223934984e-12	1	1	0
3387.368	1789305622.900	09/13/2026_21:20:22.900	1	2	5.323423466e-05	6.402356423e-09	9.236999186e-12	1	1	0
3387.448	1789305622.980	09/13/2026_21:20:22.980	1	2	5.32454942e-05	6.432981259e-09	9.166075017e-12	1	1	0
3387.528	1789305623.060	09/13/2026_21:20:23.060	1	2	5.32482627e-05	6.407947062e-09	9.187258593e-12	1	1	0
3387.607	1789305623.139	09/13/2026_21:20:23.139	1	2	5.325647362e-05	6.407523845e-09	9.235562835e-12	1	1	0
3387.687	1789305623.219	09/13/2026_21:20:23.219	1	2	5.327561666e-05	6.406243092e-09	9.187936002e-12	1	1	0
3387.767	1789305623.299	09/13/2026_21:20:23.299	1	2	5.313724614e-05	6.457833379e-09	9.2119333e-12	1	1	0
3387.847	1789305623.379	09/13/2026_21:20:23.379	1	2	5.300747944e-05	6.435926014e-09	9.198844811e-12	1	1	0
3387.927	1789305623.459	09/13/2026_21:20:23.459	1	2	5.294186121e-05	6.384031082e-09	9.209299122e-12	1	1	0
3388.006	1789305623.538	09/13/2026_21:20:23.538	1	2	5.289621549e-05	6.44500231e-09	9.186565571e-12	1	1	0
3388.086	1789305623.618	09/13/2026_21:20:23.618	1	2	5.290425179e-05	6.428401367e-09	9.212014832e-12	1	1	0
3388.166	1789305623.698	09/13/2026_21:20:23.698	1	2	5.294464427e-05	6.403379604e-09	9.2587292e-12	1	1	0
3388.246	1789305623.778	09/13/2026_21:20:23.778	1	2	5.301189958e-05	6.414524023e-09	9.156134184e-12	1	1	0
3388.326	1789305623.858	09/13/2026_21:20:23.858	1	2	5.305057493e-05	6.445978418e-09	9.222069289e-12	1	1	0
3388.405	1789305623.937	09/13/2026_21:20:23.937	1	2	5.303949729e-05	6.452612222e-09	9.236925461e-12	1	1	0
3388.485	1789305624.017	09/13/2026_21:20:24.017	1	2	5.302872887e-05	6.444879741e-09	9.2759498e-12	1	1	0
3388.565	1789305624.097	09/13/2026_21:20:24.097	1	2	5.299631448e-05	6.44120135e-09	9.19853603e-12	1	1	0
3388.645	1789305624.177	09/13/2026_21:20:24.177	1	2	5.29627614e-05	6.43579634e-09	9.164858976e-12	1	1	0
3388.725	1789305624.257	09/13/2026_21:20:24.257	1	2	5.293347203e-05	6.422438581e-09	9.256788044e-12	1	1	0
3388.804	1789305624.336	09/13/2026_21:20:24.336	1	2	5.292016067e-05	6.415512122e-09	9.200020086e-12	1	1	0
3388.884	1789305624.416	09/13/2026_21:20:24.416	1	2	5.292490459e-05	6.434552891e-09	9.202466046e-12	1	1	0
3388.964	1789305624.496	09/13/2026_21:20:24.496	1	2	5.298472752e-05	6.41728537e-09	9.188359275e-12	1	1	0
3389.044	1789305624.576	09/13/2026_21:20:24.576	1	2	5.30343932e-05	6.437074429e-09	9.262218596e-12	1	1	0
3389.124	1789305624.656	09/13/2026_21:20:24.656	1	2	5.310910637e-05	6.455173729e-09	9.181615537e-12	1	1	0
3389.203	1789305624.735	09/13/2026_21:20:24.735	1	2	5.316148599e-05	6.423503951e-09	9.204553786e-12	1	1	0
3389.283	1789305624.815	09/13/2026_21:20:24.815	1	2	5.3211872e-05	6.431880806e-09	9.260065804e-12	1	1	0
3389.363	1789305624.895	09/13/2026_21:20:24.895	1	2	5.324800804e-05	6.379868189e-09	9.213392202e-12	1	1	0
3389.443	1789305624.975	09/13/2026_21:20:24.975	1	2	5.329851774e-05	6.448975576e-09	9.179291875e-12	1	1	0
3389.523	1789305625.055	09/13/2026_21:20:25.055	1	2	5.331996726e-05	6.455770585e-09	9.224644486e-12	1	1	0
3389.602	1789305625.134	09/13/2026_21:20:25.134	1	2	5.334561865e-05	6.388574558e-09	9.252898794e-12	1	1	0
3389.682	1789305625.214	09/13/2026_21:20:25.214	1	2	5.335797323e-05	6.404729636e-09	9.193962432e-12	1	1	0
3389.762	1789305625.294	09/13/2026_21:20:25.294	1	2	5.335969399e-05	6.427375521e-09	9.167819282e-12	1	1	0
3389.842	1789305625.374	09/13/2026_21:20:25.374	1	2	5.335467722e-05	6.436982947e-09	9.200484992e-12	1	1	0
